campaign,run,step,tokens_B,layer,n_transitions,head_dim,frac_transition_any_complex,frac_transition_any_real_neg,frac_alpha_neg,frac_beta_gt1,mean_beta,median_abs_alpha,angle_q50,modulus_complex_q50
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,7,256,128,0.171875,0.90625,0.06683349609375,0.26171875,0.8010174036026001,0.8237056732177734,2.435513012005459,0.12539375871008593
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,8,256,128,0.12890625,0.8671875,0.04925537109375,0.19921875,0.7817619442939758,0.9053825736045837,2.2574361027234926,0.09747050037535682
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,9,256,128,0.16796875,0.90625,0.049560546875,0.234375,0.6912443041801453,0.9305750727653503,2.2211699920834027,0.07681289203432935
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,10,256,128,0.24609375,0.9609375,0.053131103515625,0.34765625,0.8740939497947693,0.9167218208312988,1.9809219163928606,0.1195006142590423
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,11,256,128,0.16015625,0.75,0.02685546875,0.265625,0.7756179571151733,0.9485340118408203,1.8743648362063008,0.10999271568785081
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,12,256,128,0.33203125,0.875,0.0396728515625,0.484375,0.9466056823730469,0.963803768157959,2.170075153099989,0.10816683927641685
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,13,256,128,0.20703125,0.7578125,0.023956298828125,0.40625,0.9061422944068909,0.9729967713356018,1.9037648105924372,0.12281775358538768
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,14,256,128,0.17578125,0.671875,0.019561767578125,0.33203125,0.8735217452049255,0.9915422201156616,1.875385407617378,0.1457981435464715
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,15,256,128,0.1640625,0.81640625,0.0325927734375,0.328125,0.8102124929428101,0.9841926693916321,2.2030343093689604,0.07748460654725134
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,16,256,128,0.140625,0.82421875,0.022430419921875,0.28125,0.7716485261917114,0.9816405177116394,2.0195414233898465,0.07858333864110204
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,17,256,128,0.1484375,0.76171875,0.01873779296875,0.3203125,0.7694336175918579,0.9892905950546265,1.9066822403679526,0.0928500421586907
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,18,256,128,0.12890625,0.7109375,0.023834228515625,0.2265625,0.7245933413505554,0.9790382981300354,2.1556857852311575,0.10483484917004786
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,19,256,128,0.1484375,0.8046875,0.022186279296875,0.328125,0.8294397592544556,0.9739640355110168,2.2481805223548132,0.11433290418861339
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,20,256,128,0.140625,0.72265625,0.029327392578125,0.27734375,0.7839969396591187,0.918843686580658,1.7927485835856194,0.07295688900138629
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,21,256,128,0.05859375,0.734375,0.02374267578125,0.1015625,0.5239939093589783,0.9911849498748779,1.770511757421673,0.09280156179319968
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,22,256,128,0.0546875,0.9296875,0.02978515625,0.078125,0.45037662982940674,0.9933873414993286,2.287707836971485,0.06760312223083331
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,48640,25.501,23,256,128,0.15625,0.7265625,0.02349853515625,0.26953125,0.8236172199249268,0.9665939807891846,2.19017594637932,0.07226788517508242
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,0,256,128,0.39453125,1.0,0.216827392578125,0.4609375,1.0474001169204712,0.8329275846481323,1.7870428931704154,0.11990731004206992
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,1,256,128,0.109375,0.99609375,0.1236572265625,0.140625,0.7251089811325073,0.5128781199455261,2.4476877120071534,0.07699806910398121
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,2,256,128,0.0390625,0.94921875,0.09222412109375,0.09375,0.6741714477539062,0.5760104656219482,2.810436352434073,0.060662053525639664
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,3,256,128,0.0625,0.91015625,0.075469970703125,0.1953125,0.713361382484436,0.6213657259941101,2.5071769717555226,0.06544123458822376
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,4,256,128,0.0546875,0.953125,0.092803955078125,0.12109375,0.6737648248672485,0.7085708975791931,2.2995535657657094,0.06868103252287523
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,5,256,128,0.12109375,0.8515625,0.1026611328125,0.17578125,0.7397249937057495,0.5416968464851379,2.392852424110589,0.09185062056299638
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,6,256,128,0.1328125,0.89453125,0.054229736328125,0.19140625,0.7515557408332825,0.8217511773109436,2.58309609570295,0.09659261175174672
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,7,256,128,0.1796875,0.87890625,0.064910888671875,0.26171875,0.8193194270133972,0.8205747604370117,2.456662965997688,0.11246870099365325
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,8,256,128,0.17578125,0.91015625,0.04949951171875,0.25,0.8107541799545288,0.905884861946106,2.065659624383793,0.08384338545343314
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,9,256,128,0.16796875,0.8984375,0.0546875,0.21484375,0.7029531002044678,0.9251425862312317,2.1220273067551787,0.08124525677348178
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,10,256,128,0.26171875,0.9375,0.050750732421875,0.35546875,0.8790020942687988,0.9164495468139648,2.0279195883105814,0.10375652682123118
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,11,256,128,0.15234375,0.78515625,0.030029296875,0.2578125,0.7759469747543335,0.9504823088645935,2.299145706568504,0.14782895391369016
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,12,256,128,0.2890625,0.82421875,0.041290283203125,0.41796875,0.9454598426818848,0.9656241536140442,2.0529211141795236,0.11663909430544159
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,13,256,128,0.20703125,0.7890625,0.023406982421875,0.4296875,0.9120631814002991,0.9733936786651611,1.849794070831365,0.1200276094788343
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,14,256,128,0.18359375,0.703125,0.01861572265625,0.3671875,0.8763107061386108,0.9915837645530701,2.0857289294174426,0.1350530239166246
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,15,256,128,0.171875,0.78515625,0.03070068359375,0.32421875,0.8234713673591614,0.9844666719436646,2.1418757680711273,0.07977810699593627
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,16,256,128,0.1640625,0.83984375,0.024139404296875,0.296875,0.7790951728820801,0.9819069504737854,1.9773092840529158,0.0742853808257753
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,17,256,128,0.125,0.75,0.021026611328125,0.25390625,0.7579959034919739,0.9897791743278503,2.2583465464792463,0.09277105455767698
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,18,256,128,0.125,0.6953125,0.024627685546875,0.2421875,0.7268897891044617,0.9790670871734619,1.7598902816203026,0.11410473008919196
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,19,256,128,0.14453125,0.796875,0.023040771484375,0.31640625,0.8366992473602295,0.9722326397895813,2.0822777656078464,0.09627050672304678
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,20,256,128,0.1328125,0.7578125,0.0345458984375,0.31640625,0.7917526364326477,0.9101183414459229,1.9463708553337338,0.08497440753166127
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,21,256,128,0.05859375,0.8046875,0.0283203125,0.1171875,0.5325496792793274,0.9904097318649292,2.2175480272615777,0.1188560693373103
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,22,256,128,0.04296875,0.921875,0.0313720703125,0.0546875,0.4583926796913147,0.9927409291267395,2.133268999730924,0.10922527007926107
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,58368,30.602,23,256,128,0.1015625,0.796875,0.02691650390625,0.2890625,0.8310515880584717,0.9631068110466003,2.124274007207216,0.0795053443439592
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,0,256,128,0.37890625,1.0,0.22161865234375,0.4375,1.0422112941741943,0.7896029353141785,1.9993542088068617,0.12497028376509571
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,1,256,128,0.1015625,1.0,0.125,0.15234375,0.7596474885940552,0.49245795607566833,2.456309775950018,0.0926969507649215
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,2,256,128,0.05859375,0.984375,0.104339599609375,0.10546875,0.7072829008102417,0.5408434271812439,2.2497996894968018,0.06288761819952852
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,3,256,128,0.08203125,0.921875,0.087554931640625,0.2109375,0.738955020904541,0.5871118903160095,2.7879395322842004,0.03820314934484871
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,4,256,128,0.06640625,0.96484375,0.097930908203125,0.1328125,0.7026897072792053,0.6818286180496216,2.5136442815552904,0.06818680272845562
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,5,256,128,0.12890625,0.890625,0.115875244140625,0.1875,0.754975438117981,0.51139897108078,2.378745660510232,0.08151488419323163
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,6,256,128,0.125,0.91015625,0.056365966796875,0.19140625,0.7745463848114014,0.8155149221420288,2.275961194082696,0.11877204292306495
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,7,256,128,0.1875,0.90234375,0.06658935546875,0.29296875,0.8407975435256958,0.8162683248519897,2.419916044892317,0.0912352306460234
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,8,256,128,0.1640625,0.921875,0.051666259765625,0.27734375,0.8205714821815491,0.9001543521881104,1.7926108995952141,0.0921519732800781
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,9,256,128,0.1640625,0.9140625,0.053009033203125,0.23828125,0.7055806517601013,0.9242717623710632,1.8976664016877869,0.07055939708230832
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,10,256,128,0.25390625,0.94140625,0.054351806640625,0.37109375,0.8848762512207031,0.9100399017333984,1.9517146244645567,0.08727409542193697
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,11,256,128,0.1640625,0.8203125,0.02947998046875,0.26171875,0.7815519571304321,0.9480316638946533,2.110968505303515,0.12188926643024713
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,12,256,128,0.296875,0.89453125,0.041900634765625,0.45703125,0.9465121626853943,0.9646626710891724,2.239837912680472,0.10420870384065085
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,13,256,128,0.21484375,0.77734375,0.02203369140625,0.43359375,0.905691921710968,0.9730331897735596,1.698446794238221,0.11270188613975146
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,14,256,128,0.18359375,0.64453125,0.019622802734375,0.3828125,0.8882874250411987,0.9915673732757568,2.1434250843391056,0.13467664972912838
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,15,256,128,0.171875,0.7890625,0.03216552734375,0.32421875,0.8269990682601929,0.9840911030769348,2.1688520357204144,0.08636977996213574
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,16,256,128,0.16015625,0.81640625,0.025146484375,0.3046875,0.7773849964141846,0.9809199571609497,2.0741802102673432,0.0779496342641782
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,17,256,128,0.1328125,0.74609375,0.021240234375,0.26953125,0.77420574426651,0.9899441003799438,1.9386552564809651,0.12184288745102634
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,18,256,128,0.12890625,0.7421875,0.027618408203125,0.24609375,0.7347772121429443,0.9771735072135925,2.234755179607119,0.10705181179298696
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,19,256,128,0.19140625,0.79296875,0.023651123046875,0.3359375,0.8523126840591431,0.9726073145866394,2.1553535197532048,0.08429890083525725
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,20,256,128,0.140625,0.7578125,0.033172607421875,0.30078125,0.8021935224533081,0.902611494064331,2.231348332363609,0.062268316351170645
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,21,256,128,0.07421875,0.80078125,0.02801513671875,0.125,0.5334963202476501,0.9893506765365601,2.073233915100922,0.15458846721316646
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,22,256,128,0.04296875,0.89453125,0.032745361328125,0.06640625,0.4673054814338684,0.993153989315033,1.894409863844577,0.14877293145962225
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,68096,35.702,23,256,128,0.109375,0.80078125,0.029052734375,0.3046875,0.8458340167999268,0.9570096731185913,2.2238988517046474,0.07582029070043106
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,0,256,128,0.3828125,1.0,0.22412109375,0.46484375,1.041070580482483,0.7768720984458923,1.9681035602054964,0.09384516482834515
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,1,256,128,0.12890625,0.99609375,0.133575439453125,0.17578125,0.7949901223182678,0.4648425579071045,2.369885674239638,0.0828813645378803
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,2,256,128,0.0546875,0.99609375,0.10675048828125,0.1171875,0.7338920831680298,0.5403212308883667,2.5223496997146064,0.06664667614146175
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,3,256,128,0.0859375,0.92578125,0.07745361328125,0.21875,0.7575017809867859,0.5816412568092346,2.2927250846810256,0.07631329724743752
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,4,256,128,0.05859375,0.96484375,0.093536376953125,0.1484375,0.71703040599823,0.6808627843856812,1.7028643657446594,0.08237605177338783
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,5,256,128,0.140625,0.90625,0.107452392578125,0.19140625,0.7704949378967285,0.5052487254142761,2.4532538162383903,0.11245982937665153
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,6,256,128,0.140625,0.94140625,0.056915283203125,0.1953125,0.7778035402297974,0.8123604655265808,2.154396139811398,0.11558853151668916
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,7,256,128,0.171875,0.90234375,0.074737548828125,0.30078125,0.8390700817108154,0.8107788562774658,2.564014963081652,0.13697020727924453
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,8,256,128,0.17578125,0.9296875,0.05523681640625,0.28515625,0.8352469205856323,0.9004784226417542,2.0815843548745314,0.07742356823808814
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,9,256,128,0.1796875,0.9296875,0.055450439453125,0.234375,0.7114385962486267,0.9273906350135803,2.2095295776121313,0.0908263306389106
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,10,256,128,0.25390625,0.9765625,0.05615234375,0.3671875,0.8862823247909546,0.9132193922996521,2.0114336895551923,0.08509763642311274
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,11,256,128,0.171875,0.81640625,0.030242919921875,0.265625,0.8054917454719543,0.9483838677406311,1.8953153973587458,0.12156331564959816
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,12,256,128,0.3125,0.859375,0.0418701171875,0.453125,0.9500336647033691,0.9620378017425537,2.0933970415260497,0.10931687293557907
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,13,256,128,0.25390625,0.76171875,0.022796630859375,0.4296875,0.9203718304634094,0.9720944762229919,2.0473875274955673,0.12138721811738558
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,14,256,128,0.19921875,0.72265625,0.018310546875,0.359375,0.8846757411956787,0.9915299415588379,2.079813374271569,0.1382801895385793
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,15,256,128,0.19140625,0.8125,0.03350830078125,0.375,0.8271712064743042,0.9839906692504883,2.2659537898166575,0.07246356414608449
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,16,256,128,0.1484375,0.8203125,0.02545166015625,0.26953125,0.7759503126144409,0.9808008670806885,2.033859980942675,0.06642589288327261
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,17,256,128,0.16796875,0.76171875,0.021697998046875,0.296875,0.7777621150016785,0.9900599718093872,1.6701014680378903,0.10600838587754927
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,18,256,128,0.13671875,0.71484375,0.02691650390625,0.23046875,0.7379180788993835,0.9768245220184326,1.887560516446985,0.11698947163509035
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,19,256,128,0.171875,0.7734375,0.024017333984375,0.34375,0.8496724367141724,0.9718067049980164,2.397795770927435,0.08295569328550152
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,20,256,128,0.140625,0.74609375,0.03558349609375,0.3203125,0.7987945079803467,0.9004058241844177,1.8869531569941072,0.07326321287343257
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,21,256,128,0.0859375,0.86328125,0.029632568359375,0.1484375,0.5471857786178589,0.9894343614578247,2.2966855264470816,0.10262194493115487
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,22,256,128,0.0625,0.91796875,0.0328369140625,0.08203125,0.4720900058746338,0.9929714798927307,2.1689488498450595,0.09362006666932027
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,76440,40.077,23,256,128,0.13671875,0.8125,0.0252685546875,0.34765625,0.8614352345466614,0.9561024904251099,2.178928477806588,0.06469700072171469
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,0,256,128,0.3515625,1.0,0.221832275390625,0.46875,1.0499274730682373,0.7822806239128113,1.8516078457020382,0.10228510854061068
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,1,256,128,0.10546875,1.0,0.136474609375,0.1796875,0.795424222946167,0.47376447916030884,2.4919780436980625,0.08838573428149502
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,2,256,128,0.07421875,0.98046875,0.099945068359375,0.1328125,0.7445189952850342,0.5505837798118591,2.5726444052005286,0.04429028557051684
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,3,256,128,0.07421875,0.93359375,0.08148193359375,0.23046875,0.7631548643112183,0.5872987508773804,1.9995437375869622,0.06548923621899029
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,4,256,128,0.08984375,0.9765625,0.0999755859375,0.16015625,0.7237131595611572,0.6675439476966858,2.089434615343135,0.04597042380922419
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,5,256,128,0.15234375,0.8984375,0.108489990234375,0.22265625,0.7731203436851501,0.5048896670341492,2.295932138672788,0.08624330034454805
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,6,256,128,0.1328125,0.88671875,0.052520751953125,0.19921875,0.7827289700508118,0.81355220079422,2.321926824261654,0.10742939150984343
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,7,256,128,0.19921875,0.88671875,0.07171630859375,0.3125,0.8431081771850586,0.812361478805542,2.532464489132036,0.0906352476793976
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,8,256,128,0.171875,0.89453125,0.051055908203125,0.2890625,0.8370012044906616,0.9043896794319153,1.932854555240158,0.08451123139293051
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,9,256,128,0.1640625,0.9296875,0.053558349609375,0.2265625,0.7134133577346802,0.9266895055770874,2.091871904774707,0.07650281992615941
fwedu_1p3B,fwedu_1p3B_ckda-shipped-lowrank_1.3B_cosine100B_gbs128_lr0.0004,77824,40.802,10,256,128,0.23046875,0.96484375,0.055450439453125,0.359375,0.8934125304222107,0.9104414582252502,2.0013591979797396,0.109689113890637
